y_rTCol1Top_degC;y_rTCol2Top_degC;y_rTTan1Bot_degC;y_rTTan2Bot_degC;u_rPump1Speed;u_rPump2Speed;u_rVal1Pos;u_rVal2Pos;time
7.939996528635032;2.77031521078609;20.0;19.525036793296643;0.0;0.0;0.0;0.0;14180
7.993608721152883;2.7762348301583404;20.0;19.525039597122635;0.0;0.0;0.0;0.0;14190
8.04727053958062;2.782062291520195;20.0;19.525042400900706;0.0;0.0;0.0;0.0;14200
8.100979504041678;2.787797499888287;20.0;19.525045204630853;0.0;0.0;0.0;0.0;14210
8.154733143246835;2.7934403636177825;20.0;19.525048008313075;0.0;0.0;0.0;0.0;14220
8.20852899450908;2.7989907943783243;20.0;19.525050811947374;0.0;0.0;0.0;0.0;14230
8.26236460375839;2.804448707130224;20.0;19.525053615533754;0.0;0.0;0.0;0.0;14240
8.316237525556483;2.8098140201007054;20.0;19.52505641907221;0.0;0.0;0.0;0.0;14250
8.370145323111483;2.815086654760389;20.0;19.525059222562753;0.0;0.0;0.0;0.0;14260
8.4240855682925;2.8202665357999073;20.0;19.525062026005372;0.0;0.0;0.0;0.0;14270
8.47805584164414;2.8253535911067003;20.0;19.525064829400073;0.0;0.0;0.0;0.0;14280
8.532053732401;2.830347751741933;20.0;19.525067632746858;0.0;0.0;0.0;0.0;14290
8.586076838502034;2.8352489519175976;20.0;19.52507043604573;0.0;0.0;0.0;0.0;14300
8.640122766604927;2.840057128973775;20.0;19.52507323929668;0.0;0.0;0.0;0.0;14310
8.694189132100332;2.8447722233560304;20.0;19.525076042499716;0.0;0.0;0.0;0.0;14320
8.748273559126023;2.849394178592982;20.0;19.52507884565484;0.0;0.0;0.0;0.0;14330
8.802373680581063;2.853922941274022;20.0;19.525081648762047;0.0;0.0;0.0;0.0;14340
8.856487138139892;2.858358461027167;20.0;19.525084451821343;0.0;0.0;0.0;0.0;14350
8.910611582266293;2.862700690497099;20.0;19.525087254832723;0.0;0.0;0.0;0.0;14360
8.964744672227306;2.8669495853233116;20.0;19.525090057796195;0.0;0.0;0.0;0.0;14370
9.018884076107168;2.871105104118427;20.0;19.525092860711755;0.0;0.0;0.0;0.0;14380
9.073027470821057;2.875167208446681;20.0;19.525095663579403;0.0;0.0;0.0;0.0;14390
9.127172542128832;2.8791358628025296;20.0;19.52509846639914;0.0;0.0;0.0;0.0;14400
9.181316955172512;2.883011005113158;20.0;19.525101269170968;0.0;0.0;0.0;0.0;14410
9.235458266762878;2.886792458990397;20.0;19.525104071894887;0.0;0.0;0.0;0.0;14420
9.289594015043118;2.890480023359852;20.0;19.5251068745709;0.0;0.0;0.0;0.0;14430
9.343721749140283;2.894073502078113;20.0;19.525109677199005;0.0;0.0;0.0;0.0;14440
9.39783902916447;2.8975727038978034;20.0;19.525112479779203;0.0;0.0;0.0;0.0;14450
9.451943426208002;2.9009774424328705;20.0;19.525115282311496;0.0;0.0;0.0;0.0;14460
9.506032522344626;2.904287536124108;20.0;19.525118084795885;0.0;0.0;0.0;0.0;14470
9.560103910628737;2.9075028082049155;20.0;19.52512088723237;0.0;0.0;0.0;0.0;14480
9.614155195094703;2.9106230866673113;20.0;19.52512368962095;0.0;0.0;0.0;0.0;14490
9.668183990756157;2.9136482042281395;20.0;19.52512649196163;0.0;0.0;0.0;0.0;14500
9.722187923605338;2.91657799829555;20.0;19.525129294254405;0.0;0.0;0.0;0.0;14510
9.776164630612449;2.919412310935674;20.0;19.52513209649928;0.0;0.0;0.0;0.0;14520
9.83011175972511;2.9221509888395367;20.0;19.52513489869625;0.0;0.0;0.0;0.0;14530
9.884026969867785;2.9247938832902225;20.0;19.525137700845328;0.0;0.0;0.0;0.0;14540
9.937907930941252;2.9273408501302223;20.0;19.525140502946503;0.0;0.0;0.0;0.0;14550
