y_rTCol1Top_degC;y_rTCol2Top_degC;y_rTTan1Top_degC;y_rTTan1Bot_degC;y_rTTan2Top_degC;y_rTTan2Bot_degC;u_rPump1Speed;u_rPump2Speed;u_rVal1Pos;u_rVal2Pos;time
-3.832807613508578;-2.7718751599559255;19.999999992124003;19.999999988703564;19.967269036127504;17.44719341922155;0.0;0.0;0.0;0.0;352.45000000000334
-3.9282470164020538;-2.8860690582090456;19.999999992107007;19.99999998867611;19.96719945665717;17.44719761887677;0.0;0.0;0.0;0.0;352.80000000000337
-4.021960386585135;-2.9982054013062793;19.999999992090068;19.999999988648653;19.967129880154914;17.447203833489596;0.0;0.0;0.0;0.0;353.1500000000034
-4.113978395899096;-3.1083207190417284;19.99999999207313;19.999999988621198;19.967060306614314;17.447211792740916;0.0;0.0;0.0;0.0;353.5000000000034
-4.204331080128895;-3.216450783504058;19.99999999205619;19.999999988593743;19.966990736030482;17.447221311767294;0.0;0.0;0.0;0.0;353.85000000000343
-4.293048331671002;-3.3226311959696204;19.999999992039193;19.999999988566287;19.966921168397846;17.447232256051905;0.0;0.0;0.0;0.0;354.20000000000346
-4.38015928155221;-3.4268966507291907;19.999999992022254;19.999999988538775;19.966851603711916;17.447244480926997;0.0;0.0;0.0;0.0;354.5500000000035
-4.465692492804294;-3.5292811654464913;19.999999992005314;19.999999988511377;19.96678204196877;17.447257866202563;0.0;0.0;0.0;0.0;354.9000000000035
-4.5496760425488105;-3.6298181789420028;19.999999991988375;19.99999998848392;19.96671248316511;17.44727233086553;0.0;0.0;0.0;0.0;355.2500000000035
-4.6321374763157905;-3.7285404967751106;19.999999991971436;19.999999988456466;19.966642927298153;17.447287824899604;0.0;0.0;0.0;0.0;355.60000000000355
-4.713103808043684;-3.8254802912439914;19.999999991954496;19.99999998842901;19.966573374365737;17.44730432928526;0.0;0.0;0.0;0.0;355.95000000000357
-4.792601990391404;-3.920669661647082;19.999999991937557;19.999999988401555;19.96650382436161;17.44732140656305;0.0;0.0;0.0;0.0;356.3000000000036
